INSERT INTO ATTENDANCE (reg_no, course_code, session_date, session_type, session_hours, status) VALUES
-- Week 6: September 8-12, 2025
-- Monday (ICT1233 - Theory)
('TG/2023/001', 'ICT1233', '2025-09-08', 'Theory', 2.0, 'Present'),
('TG/2023/015', 'ICT1233', '2025-10-06', 'Theory', 2.0, 'Present'),

-- Monday (ICT1233 - Practical)
('TG/2023/001', 'ICT1233', '2025-10-06', 'Practical', 2.0, 'Present'),
('TG/2023/002', 'ICT1233', '2025-10-06', 'Practical', 2.0, 'Medical'),  
('TG/2023/003', 'ICT1233', '2025-10-06', 'Practical', 2.0, 'Present'),
('TG/2023/004', 'ICT1233', '2025-10-06', 'Practical', 2.0, 'Present'),
('TG/2023/005', 'ICT1233', '2025-10-06', 'Practical', 2.0, 'Present'),
('TG/2023/006', 'ICT1233', '2025-10-06', 'Practical', 2.0, 'Absent'),  
('TG/2023/007', 'ICT1233', '2025-10-06', 'Practical', 2.0, 'Present'),
('TG/2023/008', 'ICT1233', '2025-10-06', 'Practical', 2.0, 'Present'),
('TG/2023/009', 'ICT1233', '2025-10-06', 'Practical', 2.0, 'Present'),
('TG/2023/010', 'ICT1233', '2025-10-06', 'Practical', 2.0, 'Present'),
('TG/2023/011', 'ICT1233', '2025-10-06', 'Practical', 2.0, 'Medical'),  
('TG/2023/012', 'ICT1233', '2025-10-06', 'Practical', 2.0, 'Absent'), 
('TG/2023/013', 'ICT1233', '2025-10-06', 'Practical', 2.0, 'Present'),
('TG/2023/014', 'ICT1233', '2025-10-06', 'Practical', 2.0, 'Present'),
('TG/2023/015', 'ICT1233', '2025-10-06', 'Practical', 2.0, 'Present'),

-- Tuesday (ICT1242 - Theory)
('TG/2023/001', 'ICT1242', '2025-10-07', 'Theory', 2.0, 'Present'),
('TG/2023/002', 'ICT1242', '2025-10-07', 'Theory', 2.0, 'Present'),
('TG/2023/003', 'ICT1242', '2025-10-07', 'Theory', 2.0, 'Present'),
('TG/2023/004', 'ICT1242', '2025-10-07', 'Theory', 2.0, 'Present'),
('TG/2023/005', 'ICT1242', '2025-10-07', 'Theory', 2.0, 'Present'),
('TG/2023/006', 'ICT1242', '2025-10-07', 'Theory', 2.0, 'Absent'),  
('TG/2023/007', 'ICT1242', '2025-10-07', 'Theory', 2.0, 'Present'),
('TG/2023/008', 'ICT1242', '2025-10-07', 'Theory', 2.0, 'Medical'),  
('TG/2023/009', 'ICT1242', '2025-10-07', 'Theory', 2.0, 'Medical'),  
('TG/2023/010', 'ICT1242', '2025-10-07', 'Theory', 2.0, 'Present'),
('TG/2023/011', 'ICT1242', '2025-10-07', 'Theory', 2.0, 'Medical'),  
('TG/2023/012', 'ICT1242', '2025-10-07', 'Theory', 2.0, 'Present'),
('TG/2023/013', 'ICT1242', '2025-10-07', 'Theory', 2.0, 'Absent'),  
('TG/2023/014', 'ICT1242', '2025-10-07', 'Theory', 2.0, 'Present'),
('TG/2023/015', 'ICT1242', '2025-10-07', 'Theory', 2.0, 'Present'),

-- Tuesday (ICT1253 - Theory)
('TG/2023/001', 'ICT1253', '2025-10-07', 'Theory', 2.0, 'Present'),
('TG/2023/002', 'ICT1253', '2025-10-07', 'Theory', 2.0, 'Present'),
('TG/2023/003', 'ICT1253', '2025-10-07', 'Theory', 2.0, 'Absent'),  
('TG/2023/004', 'ICT1253', '2025-10-07', 'Theory', 2.0, 'Present'),
('TG/2023/005', 'ICT1253', '2025-10-07', 'Theory', 2.0, 'Present'),
('TG/2023/006', 'ICT1253', '2025-10-07', 'Theory', 2.0, 'Present'),
('TG/2023/007', 'ICT1253', '2025-10-07', 'Theory', 2.0, 'Present'),
('TG/2023/008', 'ICT1253', '2025-10-07', 'Theory', 2.0, 'Medical'),  
('TG/2023/009', 'ICT1253', '2025-10-07', 'Theory', 2.0, 'Medical'),  
('TG/2023/010', 'ICT1253', '2025-10-07', 'Theory', 2.0, 'Present'),
('TG/2023/011', 'ICT1253', '2025-10-07', 'Theory', 2.0, 'Medical'),  
('TG/2023/012', 'ICT1253', '2025-10-07', 'Theory', 2.0, 'Absent'),  
('TG/2023/013', 'ICT1253', '2025-10-07', 'Theory', 2.0, 'Present'),
('TG/2023/014', 'ICT1253', '2025-10-07', 'Theory', 2.0, 'Present'),
('TG/2023/015', 'ICT1253', '2025-10-07', 'Theory', 2.0, 'Present'),

-- Tuesday (ICT1253 - Practical)
('TG/2023/001', 'ICT1253', '2025-10-07', 'Practical', 2.0, 'Present'),
('TG/2023/002', 'ICT1253', '2025-10-07', 'Practical', 2.0, 'Present'),
('TG/2023/003', 'ICT1253', '2025-10-07', 'Practical', 2.0, 'Present'),
('TG/2023/004', 'ICT1253', '2025-10-07', 'Practical', 2.0, 'Present'),
('TG/2023/005', 'ICT1253', '2025-10-07', 'Practical', 2.0, 'Present'),
('TG/2023/006', 'ICT1253', '2025-10-07', 'Practical', 2.0, 'Absent'),  
('TG/2023/007', 'ICT1253', '2025-10-07', 'Practical', 2.0, 'Present'),
('TG/2023/008', 'ICT1253', '2025-10-07', 'Practical', 2.0, 'Medical'), 
('TG/2023/009', 'ICT1253', '2025-10-07', 'Practical', 2.0, 'Medical'),  
('TG/2023/010', 'ICT1253', '2025-10-07', 'Practical', 2.0, 'Present'),
('TG/2023/011', 'ICT1253', '2025-10-07', 'Practical', 2.0, 'Medical'),  
('TG/2023/012', 'ICT1253', '2025-10-07', 'Practical', 2.0, 'Present'),
('TG/2023/013', 'ICT1253', '2025-10-07', 'Practical', 2.0, 'Absent'),  
('TG/2023/014', 'ICT1253', '2025-10-07', 'Practical', 2.0, 'Present'),
('TG/2023/015', 'ICT1253', '2025-10-07', 'Practical', 2.0, 'Present'),

-- Wednesday (TMS1233 - Theory)
('TG/2023/001', 'TMS1233', '2025-10-08', 'Theory', 3.0, 'Present'),
('TG/2023/002', 'TMS1233', '2025-10-08', 'Theory', 3.0, 'Present'),
('TG/2023/003', 'TMS1233', '2025-10-08', 'Theory', 3.0, 'Present'),
('TG/2023/004', 'TMS1233', '2025-10-08', 'Theory', 3.0, 'Present'),
('TG/2023/005', 'TMS1233', '2025-10-08', 'Theory', 3.0, 'Present'),
('TG/2023/006', 'TMS1233', '2025-10-08', 'Theory', 3.0, 'Absent'),  
('TG/2023/007', 'TMS1233', '2025-10-08', 'Theory', 3.0, 'Present'),
('TG/2023/008', 'TMS1233', '2025-10-08', 'Theory', 3.0, 'Medical'),  
('TG/2023/009', 'TMS1233', '2025-10-08', 'Theory', 3.0, 'Present'),
('TG/2023/010', 'TMS1233', '2025-10-08', 'Theory', 3.0, 'Present'),
('TG/2023/011', 'TMS1233', '2025-10-08', 'Theory', 3.0, 'Present'),
('TG/2023/012', 'TMS1233', '2025-10-08', 'Theory', 3.0, 'Absent'),  
('TG/2023/013', 'TMS1233', '2025-10-08', 'Theory', 3.0, 'Present'),
('TG/2023/014', 'TMS1233', '2025-10-08', 'Theory', 3.0, 'Present'),
('TG/2023/015', 'TMS1233', '2025-10-08', 'Theory', 3.0, 'Present'),

-- Thursday (ICT1212 - Theory)
('TG/2023/001', 'ICT1212', '2025-10-09', 'Theory', 2.0, 'Present'),
('TG/2023/002', 'ICT1212', '2025-10-09', 'Theory', 2.0, 'Present'),
('TG/2023/003', 'ICT1212', '2025-10-09', 'Theory', 2.0, 'Present'),
('TG/2023/004', 'ICT1212', '2025-10-09', 'Theory', 2.0, 'Present'),
('TG/2023/005', 'ICT1212', '2025-10-09', 'Theory', 2.0, 'Present'),
('TG/2023/006', 'ICT1212', '2025-10-09', 'Theory', 2.0, 'Absent'),  
('TG/2023/007', 'ICT1212', '2025-10-09', 'Theory', 2.0, 'Present'),
('TG/2023/008', 'ICT1212', '2025-10-09', 'Theory', 2.0, 'Present'),
('TG/2023/009', 'ICT1212', '2025-10-09', 'Theory', 2.0, 'Medical'),  
('TG/2023/010', 'ICT1212', '2025-10-09', 'Theory', 2.0, 'Present'),
('TG/2023/011', 'ICT1212', '2025-10-09', 'Theory', 2.0, 'Medical'), 
('TG/2023/012', 'ICT1212', '2025-10-09', 'Theory', 2.0, 'Present'),
('TG/2023/013', 'ICT1212', '2025-10-09', 'Theory', 2.0, 'Absent'),  
('TG/2023/014', 'ICT1212', '2025-10-09', 'Theory', 2.0, 'Present'),
('TG/2023/015', 'ICT1212', '2025-10-09', 'Theory', 2.0, 'Present'),

-- Thursday (ICT1222 - Practical)
('TG/2023/001', 'ICT1222', '2025-10-09', 'Practical', 4.0, 'Present'),
('TG/2023/002', 'ICT1222', '2025-10-09', 'Practical', 4.0, 'Present'),
('TG/2023/003', 'ICT1222', '2025-10-09', 'Practical', 4.0, 'Present'),
('TG/2023/004', 'ICT1222', '2025-10-09', 'Practical', 4.0, 'Present'),
('TG/2023/005', 'ICT1222', '2025-10-09', 'Practical', 4.0, 'Present'),
('TG/2023/006', 'ICT1222', '2025-10-09', 'Practical', 4.0, 'Absent'),  
('TG/2023/007', 'ICT1222', '2025-10-09', 'Practical', 4.0, 'Present'),
('TG/2023/008', 'ICT1222', '2025-10-09', 'Practical', 4.0, 'Present'),
('TG/2023/009', 'ICT1222', '2025-10-09', 'Practical', 4.0, 'Medical'),  
('TG/2023/010', 'ICT1222', '2025-10-09', 'Practical', 4.0, 'Present'),
('TG/2023/011', 'ICT1222', '2025-10-09', 'Practical', 4.0, 'Medical'),  
('TG/2023/012', 'ICT1222', '2025-10-09', 'Practical', 4.0, 'Absent'),  
('TG/2023/013', 'ICT1222', '2025-10-09', 'Practical', 4.0, 'Present'),
('TG/2023/014', 'ICT1222', '2025-10-09', 'Practical', 4.0, 'Present'),
('TG/2023/015', 'ICT1222', '2025-10-09', 'Practical', 4.0, 'Present'),

-- Friday (ENG1222 - Theory)
('TG/2023/001', 'ENG1222', '2025-10-10', 'Theory', 2.0, 'Present'),
('TG/2023/002', 'ENG1222', '2025-10-10', 'Theory', 2.0, 'Present'),
('TG/2023/003', 'ENG1222', '2025-10-10', 'Theory', 2.0, 'Present'),
('TG/2023/004', 'ENG1222', '2025-10-10', 'Theory', 2.0, 'Present'),
('TG/2023/005', 'ENG1222', '2025-10-10', 'Theory', 2.0, 'Present'),
('TG/2023/006', 'ENG1222', '2025-10-10', 'Theory', 2.0, 'Absent'),  
('TG/2023/007', 'ENG1222', '2025-10-10', 'Theory', 2.0, 'Present'),
('TG/2023/008', 'ENG1222', '2025-10-10', 'Theory', 2.0, 'Medical'),  
('TG/2023/009', 'ENG1222', '2025-10-10', 'Theory', 2.0, 'Medical'),  
('TG/2023/010', 'ENG1222', '2025-10-10', 'Theory', 2.0, 'Present'),
('TG/2023/011', 'ENG1222', '2025-10-10', 'Theory', 2.0, 'Present'),
('TG/2023/012', 'ENG1222', '2025-10-10', 'Theory', 2.0, 'Absent'),  
('TG/2023/013', 'ENG1222', '2025-10-10', 'Theory', 2.0, 'Present'),
('TG/2023/014', 'ENG1222', '2025-10-10', 'Theory', 2.0, 'Present'),
('TG/2023/015', 'ENG1222', '2025-10-10', 'Theory', 2.0, 'Present'),

-- Friday (TCS1212 - Theory)
('TG/2023/001', 'TCS1212', '2025-10-10', 'Theory', 2.0, 'Present'),
('TG/2023/002', 'TCS1212', '2025-10-10', 'Theory', 2.0, 'Present'),
('TG/2023/003', 'TCS1212', '2025-10-10', 'Theory', 2.0, 'Present'),
('TG/2023/004', 'TCS1212', '2025-10-10', 'Theory', 2.0, 'Present'),
('TG/2023/005', 'TCS1212', '2025-10-10', 'Theory', 2.0, 'Present'),
('TG/2023/006', 'TCS1212', '2025-10-10', 'Theory', 2.0, 'Absent'), 
('TG/2023/007', 'TCS1212', '2025-10-10', 'Theory', 2.0, 'Present'),
('TG/2023/008', 'TCS1212', '2025-10-10', 'Theory', 2.0, 'Medical'),  
('TG/2023/009', 'TCS1212', '2025-10-10', 'Theory', 2.0, 'Medical'),  
('TG/2023/010', 'TCS1212', '2025-10-10', 'Theory', 2.0, 'Present'),
('TG/2023/011', 'TCS1212', '2025-10-10', 'Theory', 2.0, 'Present'),
('TG/2023/012', 'TCS1212', '2025-10-10', 'Theory', 2.0, 'Absent'), 
('TG/2023/013', 'TCS1212', '2025-10-10', 'Theory', 2.0, 'Present'),
('TG/2023/014', 'TCS1212', '2025-10-10', 'Theory', 2.0, 'Present'),
('TG/2023/015', 'TCS1212', '2025-10-10', 'Theory', 2.0, 'Present');






 -- data for attendace (week 11 to 15)

 INSERT INTO ATTENDANCE (reg_no, course_code, session_date, session_type, session_hours, status) VALUES


-- Week 11: 

('TG/2023/001', 'ICT1233', '2025-10-13', 'Theory', 2.0, 'Present'),
('TG/2023/002', 'ICT1233', '2025-10-13', 'Theory', 2.0, 'Present'),
('TG/2023/003', 'ICT1233', '2025-10-13', 'Theory', 2.0, 'Absent'),
('TG/2023/004', 'ICT1233', '2025-10-13', 'Theory', 2.0, 'Present'),
('TG/2023/005', 'ICT1233', '2025-10-13', 'Theory', 2.0, 'Present'),
('TG/2023/006', 'ICT1233', '2025-10-13', 'Theory', 2.0, 'Present'),
('TG/2023/007', 'ICT1233', '2025-10-13', 'Theory', 2.0, 'Present'),
('TG/2023/008', 'ICT1233', '2025-10-13', 'Theory', 2.0, 'Present'),
('TG/2023/009', 'ICT1233', '2025-10-13', 'Theory', 2.0, 'Medical'),
('TG/2023/010', 'ICT1233', '2025-10-13', 'Theory', 2.0, 'Absent'),   
('TG/2023/011', 'ICT1233', '2025-10-13', 'Theory', 2.0, 'Present'),
('TG/2023/012', 'ICT1233', '2025-10-13', 'Theory', 2.0, 'Present'),
('TG/2023/013', 'ICT1233', '2025-10-13', 'Theory', 2.0, 'Present'),
('TG/2023/014', 'ICT1233', '2025-10-13', 'Theory', 2.0, 'Present'),
('TG/2023/015', 'ICT1233', '2025-10-13', 'Theory', 2.0, 'Present'),


('TG/2023/001', 'ICT1233', '2025-10-13', 'Practical', 2.0, 'Present'),
('TG/2023/002', 'ICT1233', '2025-10-13', 'Practical', 2.0, 'Present'),
('TG/2023/003', 'ICT1233', '2025-10-13', 'Practical', 2.0, 'Present'),
('TG/2023/004', 'ICT1233', '2025-10-13', 'Practical', 2.0, 'Present'),
('TG/2023/005', 'ICT1233', '2025-10-13', 'Practical', 2.0, 'Present'),
('TG/2023/006', 'ICT1233', '2025-10-13', 'Practical', 2.0, 'Absent'),   
('TG/2023/007', 'ICT1233', '2025-10-13', 'Practical', 2.0, 'Present'),
('TG/2023/008', 'ICT1233', '2025-10-13', 'Practical', 2.0, 'Present'),
('TG/2023/009', 'ICT1233', '2025-10-13', 'Practical', 2.0, 'Present'),
('TG/2023/010', 'ICT1233', '2025-10-13', 'Practical', 2.0, 'Present'),
('TG/2023/011', 'ICT1233', '2025-10-13', 'Practical', 2.0, 'Medical'),  
('TG/2023/012', 'ICT1233', '2025-10-13', 'Practical', 2.0, 'Absent'),   
('TG/2023/013', 'ICT1233', '2025-10-13', 'Practical', 2.0, 'Present'),
('TG/2023/014', 'ICT1233', '2025-10-13', 'Practical', 2.0, 'Present'),
('TG/2023/015', 'ICT1233', '2025-10-13', 'Practical', 2.0, 'Present'),
 
('TG/2023/001', 'ICT1242', '2025-10-14', 'Theory', 2.0, 'Present'),
('TG/2023/002', 'ICT1242', '2025-10-14', 'Theory', 2.0, 'Present'),
('TG/2023/003', 'ICT1242', '2025-10-14', 'Theory', 2.0, 'Present'),
('TG/2023/004', 'ICT1242', '2025-10-14', 'Theory', 2.0, 'Present'),
('TG/2023/005', 'ICT1242', '2025-10-14', 'Theory', 2.0, 'Present'),
('TG/2023/006', 'ICT1242', '2025-10-14', 'Theory', 2.0, 'Absent'),  
('TG/2023/007', 'ICT1242', '2025-10-14', 'Theory', 2.0, 'Present'),
('TG/2023/008', 'ICT1242', '2025-10-14', 'Theory', 2.0, 'Medical'),
('TG/2023/009', 'ICT1242', '2025-10-14', 'Theory', 2.0, 'Present'),
('TG/2023/010', 'ICT1242', '2025-10-14', 'Theory', 2.0, 'Present'),
('TG/2023/011', 'ICT1242', '2025-10-14', 'Theory', 2.0, 'Present'),
('TG/2023/012', 'ICT1242', '2025-10-14', 'Theory', 2.0, 'Present'),
('TG/2023/013', 'ICT1242', '2025-10-14', 'Theory', 2.0, 'Absent'),   
('TG/2023/014', 'ICT1242', '2025-10-14', 'Theory', 2.0, 'Present'),
('TG/2023/015', 'ICT1242', '2025-10-14', 'Theory', 2.0, 'Present'),

 
('TG/2023/001', 'ICT1253', '2025-10-14', 'Theory', 2.0, 'Present'),
('TG/2023/002', 'ICT1253', '2025-10-14', 'Theory', 2.0, 'Present'),
('TG/2023/003', 'ICT1253', '2025-10-14', 'Theory', 2.0, 'Absent'),   
('TG/2023/004', 'ICT1253', '2025-10-14', 'Theory', 2.0, 'Present'),
('TG/2023/005', 'ICT1253', '2025-10-14', 'Theory', 2.0, 'Present'),
('TG/2023/006', 'ICT1253', '2025-10-14', 'Theory', 2.0, 'Present'),
('TG/2023/007', 'ICT1253', '2025-10-14', 'Theory', 2.0, 'Present'),
('TG/2023/008', 'ICT1253', '2025-10-14', 'Theory', 2.0, 'Present'),
('TG/2023/009', 'ICT1253', '2025-10-14', 'Theory', 2.0, 'Medical'),
('TG/2023/010', 'ICT1253', '2025-10-14', 'Theory', 2.0, 'Present'),
('TG/2023/011', 'ICT1253', '2025-10-14', 'Theory', 2.0, 'Present'),
('TG/2023/012', 'ICT1253', '2025-10-14', 'Theory', 2.0, 'Absent'),   
('TG/2023/013', 'ICT1253', '2025-10-14', 'Theory', 2.0, 'Present'),
('TG/2023/014', 'ICT1253', '2025-10-14', 'Theory', 2.0, 'Present'),
('TG/2023/015', 'ICT1253', '2025-10-14', 'Theory', 2.0, 'Present'),

 
('TG/2023/001', 'ICT1253', '2025-10-14', 'Practical', 2.0, 'Present'),
('TG/2023/002', 'ICT1253', '2025-10-14', 'Practical', 2.0, 'Present'),
('TG/2023/003', 'ICT1253', '2025-10-14', 'Practical', 2.0, 'Present'),
('TG/2023/004', 'ICT1253', '2025-10-14', 'Practical', 2.0, 'Present'),
('TG/2023/005', 'ICT1253', '2025-10-14', 'Practical', 2.0, 'Present'),
('TG/2023/006', 'ICT1253', '2025-10-14', 'Practical', 2.0, 'Absent'),   
('TG/2023/007', 'ICT1253', '2025-10-14', 'Practical', 2.0, 'Present'),
('TG/2023/008', 'ICT1253', '2025-10-14', 'Practical', 2.0, 'Present'),
('TG/2023/009', 'ICT1253', '2025-10-14', 'Practical', 2.0, 'Present'),
('TG/2023/010', 'ICT1253', '2025-10-14', 'Practical', 2.0, 'Present'),
('TG/2023/011', 'ICT1253', '2025-10-14', 'Practical', 2.0, 'Medical'),   
('TG/2023/012', 'ICT1253', '2025-10-14', 'Practical', 2.0, 'Present'),
('TG/2023/013', 'ICT1253', '2025-10-14', 'Practical', 2.0, 'Absent'),   
('TG/2023/014', 'ICT1253', '2025-10-14', 'Practical', 2.0, 'Present'),
('TG/2023/015', 'ICT1253', '2025-10-14', 'Practical', 2.0, 'Present'),

 
('TG/2023/001', 'TMS1233', '2025-10-15', 'Theory', 3.0, 'Present'),
('TG/2023/002', 'TMS1233', '2025-10-15', 'Theory', 3.0, 'Present'),
('TG/2023/003', 'TMS1233', '2025-10-15', 'Theory', 3.0, 'Present'),
('TG/2023/004', 'TMS1233', '2025-10-15', 'Theory', 3.0, 'Present'),
('TG/2023/005', 'TMS1233', '2025-10-15', 'Theory', 3.0, 'Present'),
('TG/2023/006', 'TMS1233', '2025-10-15', 'Theory', 3.0, 'Absent'),   
('TG/2023/007', 'TMS1233', '2025-10-15', 'Theory', 3.0, 'Present'),
('TG/2023/008', 'TMS1233', '2025-10-15', 'Theory', 3.0, 'Medical'),
('TG/2023/009', 'TMS1233', '2025-10-15', 'Theory', 3.0, 'Present'),
('TG/2023/010', 'TMS1233', '2025-10-15', 'Theory', 3.0, 'Present'),
('TG/2023/011', 'TMS1233', '2025-10-15', 'Theory', 3.0, 'Present'),
('TG/2023/012', 'TMS1233', '2025-10-15', 'Theory', 3.0, 'Absent'),  
('TG/2023/013', 'TMS1233', '2025-10-15', 'Theory', 3.0, 'Present'),
('TG/2023/014', 'TMS1233', '2025-10-15', 'Theory', 3.0, 'Present'),
('TG/2023/015', 'TMS1233', '2025-10-15', 'Theory', 3.0, 'Present'),

 
('TG/2023/001', 'ICT1212', '2025-10-16', 'Theory', 2.0, 'Present'),
('TG/2023/002', 'ICT1212', '2025-10-16', 'Theory', 2.0, 'Present'),
('TG/2023/003', 'ICT1212', '2025-10-16', 'Theory', 2.0, 'Present'),
('TG/2023/004', 'ICT1212', '2025-10-16', 'Theory', 2.0, 'Present'),
('TG/2023/005', 'ICT1212', '2025-10-16', 'Theory', 2.0, 'Present'),
('TG/2023/006', 'ICT1212', '2025-10-16', 'Theory', 2.0, 'Absent'),   
('TG/2023/007', 'ICT1212', '2025-10-16', 'Theory', 2.0, 'Present'),
('TG/2023/008', 'ICT1212', '2025-10-16', 'Theory', 2.0, 'Present'),
('TG/2023/009', 'ICT1212', '2025-10-16', 'Theory', 2.0, 'Medical'),  
('TG/2023/010', 'ICT1212', '2025-10-16', 'Theory', 2.0, 'Present'),
('TG/2023/011', 'ICT1212', '2025-10-16', 'Theory', 2.0, 'Present'),
('TG/2023/012', 'ICT1212', '2025-10-16', 'Theory', 2.0, 'Present'),
('TG/2023/013', 'ICT1212', '2025-10-16', 'Theory', 2.0, 'Absent'),   
('TG/2023/014', 'ICT1212', '2025-10-16', 'Theory', 2.0, 'Present'),
('TG/2023/015', 'ICT1212', '2025-10-16', 'Theory', 2.0, 'Present'),

 
('TG/2023/001', 'ICT1222', '2025-10-16', 'Practical', 4.0, 'Present'),
('TG/2023/002', 'ICT1222', '2025-10-16', 'Practical', 4.0, 'Present'),
('TG/2023/003', 'ICT1222', '2025-10-16', 'Practical', 4.0, 'Present'),
('TG/2023/004', 'ICT1222', '2025-10-16', 'Practical', 4.0, 'Present'),
('TG/2023/005', 'ICT1222', '2025-10-16', 'Practical', 4.0, 'Present'),
('TG/2023/006', 'ICT1222', '2025-10-16', 'Practical', 4.0, 'Absent'),   
('TG/2023/007', 'ICT1222', '2025-10-16', 'Practical', 4.0, 'Present'),
('TG/2023/008', 'ICT1222', '2025-10-16', 'Practical', 4.0, 'Present'),
('TG/2023/009', 'ICT1222', '2025-10-16', 'Practical', 4.0, 'Present'),
('TG/2023/010', 'ICT1222', '2025-10-16', 'Practical', 4.0, 'Present'),
('TG/2023/011', 'ICT1222', '2025-10-16', 'Practical', 4.0, 'Medical'),   
('TG/2023/012', 'ICT1222', '2025-10-16', 'Practical', 4.0, 'Absent'),  
('TG/2023/013', 'ICT1222', '2025-10-16', 'Practical', 4.0, 'Present'),
('TG/2023/014', 'ICT1222', '2025-10-16', 'Practical', 4.0, 'Present'),
('TG/2023/015', 'ICT1222', '2025-10-16', 'Practical', 4.0, 'Present'),

 
('TG/2023/001', 'ENG1222', '2025-10-17', 'Theory', 2.0, 'Present'),
('TG/2023/002', 'ENG1222', '2025-10-17', 'Theory', 2.0, 'Present'),
('TG/2023/003', 'ENG1222', '2025-10-17', 'Theory', 2.0, 'Present'),
('TG/2023/004', 'ENG1222', '2025-10-17', 'Theory', 2.0, 'Present'),
('TG/2023/005', 'ENG1222', '2025-10-17', 'Theory', 2.0, 'Present'),
('TG/2023/006', 'ENG1222', '2025-10-17', 'Theory', 2.0, 'Absent'),   
('TG/2023/007', 'ENG1222', '2025-10-17', 'Theory', 2.0, 'Present'),
('TG/2023/008', 'ENG1222', '2025-10-17', 'Theory', 2.0, 'Medical'),
('TG/2023/009', 'ENG1222', '2025-10-17', 'Theory', 2.0, 'Present'),
('TG/2023/010', 'ENG1222', '2025-10-17', 'Theory', 2.0, 'Present'),
('TG/2023/011', 'ENG1222', '2025-10-17', 'Theory', 2.0, 'Present'),
('TG/2023/012', 'ENG1222', '2025-10-17', 'Theory', 2.0, 'Absent'),   
('TG/2023/013', 'ENG1222', '2025-10-17', 'Theory', 2.0, 'Present'),
('TG/2023/014', 'ENG1222', '2025-10-17', 'Theory', 2.0, 'Present'),
('TG/2023/015', 'ENG1222', '2025-10-17', 'Theory', 2.0, 'Present'),

 
('TG/2023/001', 'TCS1212', '2025-10-17', 'Theory', 2.0, 'Present'),
('TG/2023/002', 'TCS1212', '2025-10-17', 'Theory', 2.0, 'Present'),
('TG/2023/003', 'TCS1212', '2025-10-17', 'Theory', 2.0, 'Present'),
('TG/2023/004', 'TCS1212', '2025-10-17', 'Theory', 2.0, 'Present'),
('TG/2023/005', 'TCS1212', '2025-10-17', 'Theory', 2.0, 'Present'),
('TG/2023/006', 'TCS1212', '2025-10-17', 'Theory', 2.0, 'Absent'),   
('TG/2023/007', 'TCS1212', '2025-10-17', 'Theory', 2.0, 'Present'),
('TG/2023/008', 'TCS1212', '2025-10-17', 'Theory', 2.0, 'Present'),
('TG/2023/009', 'TCS1212', '2025-10-17', 'Theory', 2.0, 'Medical'),
('TG/2023/010', 'TCS1212', '2025-10-17', 'Theory', 2.0, 'Present'),
('TG/2023/011', 'TCS1212', '2025-10-17', 'Theory', 2.0, 'Present'),
('TG/2023/012', 'TCS1212', '2025-10-17', 'Theory', 2.0, 'Absent'),  
('TG/2023/013', 'TCS1212', '2025-10-17', 'Theory', 2.0, 'Present'),
('TG/2023/014', 'TCS1212', '2025-10-17', 'Theory', 2.0, 'Present'),
('TG/2023/015', 'TCS1212', '2025-10-17', 'Theory', 2.0, 'Present');
