INSERT INTO attendance (Attendance_id, Reg_no, Course_code, Session_date, Session_type, Session_hours, Status, Medical_id) VALUES
(555, 'TG/2023/015', 'ICT1212', '2025-08-28', 'Theory', 2.0, 'Present', NULL),
(556, 'TG/2023/001', 'ICT1222', '2025-08-28', 'Practical', 4.0, 'Present', NULL),
(557, 'TG/2023/002', 'ICT1222', '2025-08-28', 'Practical', 4.0, 'Present', NULL),
(558, 'TG/2023/003', 'ICT1222', '2025-08-28', 'Practical', 4.0, 'Present', NULL),
(559, 'TG/2023/004', 'ICT1222', '2025-08-28', 'Practical', 4.0, 'Present', NULL),
(560, 'TG/2023/005', 'ICT1222', '2025-08-28', 'Practical', 4.0, 'Present', NULL),
(561, 'TG/2023/006', 'ICT1222', '2025-08-28', 'Practical', 4.0, 'Absent', NULL),
(562, 'TG/2023/007', 'ICT1222', '2025-08-28', 'Practical', 4.0, 'Present', NULL),
(563, 'TG/2023/008', 'ICT1222', '2025-08-28', 'Practical', 4.0, 'Present', NULL),
(564, 'TG/2023/009', 'ICT1222', '2025-08-28', 'Practical', 4.0, 'Medical', 62),
(565, 'TG/2023/010', 'ICT1222', '2025-08-28', 'Practical', 4.0, 'Present', NULL),
(566, 'TG/2023/011', 'ICT1222', '2025-08-28', 'Practical', 4.0, 'Medical', 63),
(567, 'TG/2023/012', 'ICT1222', '2025-08-28', 'Practical', 4.0, 'Absent', NULL),
(568, 'TG/2023/013', 'ICT1222', '2025-08-28', 'Practical', 4.0, 'Present', NULL),
(569, 'TG/2023/014', 'ICT1222', '2025-08-28', 'Practical', 4.0, 'Present', NULL),
(570, 'TG/2023/015', 'ICT1222', '2025-08-28', 'Practical', 4.0, 'Present', NULL),
(571, 'TG/2023/001', 'ENG1222', '2025-08-29', 'Theory', 2.0, 'Present', NULL),
(572, 'TG/2023/002', 'ENG1222', '2025-08-29', 'Theory', 2.0, 'Present', NULL),
(573, 'TG/2023/003', 'ENG1222', '2025-08-29', 'Theory', 2.0, 'Present', NULL),
(574, 'TG/2023/004', 'ENG1222', '2025-08-29', 'Theory', 2.0, 'Present', NULL),
(575, 'TG/2023/005', 'ENG1222', '2025-08-29', 'Theory', 2.0, 'Present', NULL),
(576, 'TG/2023/006', 'ENG1222', '2025-08-29', 'Theory', 2.0, 'Absent', NULL),
(577, 'TG/2023/007', 'ENG1222', '2025-08-29', 'Theory', 2.0, 'Present', NULL),
(578, 'TG/2023/008', 'ENG1222', '2025-08-29', 'Theory', 2.0, 'Medical', 64),
(579, 'TG/2023/009', 'ENG1222', '2025-08-29', 'Theory', 2.0, 'Medical', 65),
(580, 'TG/2023/010', 'ENG1222', '2025-08-29', 'Theory', 2.0, 'Present', NULL),
(581, 'TG/2023/011', 'ENG1222', '2025-08-29', 'Theory', 2.0, 'Present', NULL),
(582, 'TG/2023/012', 'ENG1222', '2025-08-29', 'Theory', 2.0, 'Absent', NULL),
(583, 'TG/2023/013', 'ENG1222', '2025-08-29', 'Theory', 2.0, 'Present', NULL),
(584, 'TG/2023/014', 'ENG1222', '2025-08-29', 'Theory', 2.0, 'Present', NULL),
(585, 'TG/2023/015', 'ENG1222', '2025-08-29', 'Theory', 2.0, 'Present', NULL),
(586, 'TG/2023/001', 'TCS1212', '2025-08-29', 'Theory', 2.0, 'Present', NULL),
(587, 'TG/2023/002', 'TCS1212', '2025-08-29', 'Theory', 2.0, 'Present', NULL),
(588, 'TG/2023/003', 'TCS1212', '2025-08-29', 'Theory', 2.0, 'Present', NULL),
(589, 'TG/2023/004', 'TCS1212', '2025-08-29', 'Theory', 2.0, 'Present', NULL),
(590, 'TG/2023/005', 'TCS1212', '2025-08-29', 'Theory', 2.0, 'Present', NULL),
(591, 'TG/2023/006', 'TCS1212', '2025-08-29', 'Theory', 2.0, 'Absent', NULL),
(592, 'TG/2023/007', 'TCS1212', '2025-08-29', 'Theory', 2.0, 'Present', NULL),
(593, 'TG/2023/008', 'TCS1212', '2025-08-29', 'Theory', 2.0, 'Medical', 64),
(594, 'TG/2023/009', 'TCS1212', '2025-08-29', 'Theory', 2.0, 'Medical', 65),
(595, 'TG/2023/010', 'TCS1212', '2025-08-29', 'Theory', 2.0, 'Present', NULL),
(596, 'TG/2023/011', 'TCS1212', '2025-08-29', 'Theory', 2.0, 'Present', NULL),
(597, 'TG/2023/012', 'TCS1212', '2025-08-29', 'Theory', 2.0, 'Absent', NULL),
(598, 'TG/2023/013', 'TCS1212', '2025-08-29', 'Theory', 2.0, 'Present', NULL),
(599, 'TG/2023/014', 'TCS1212', '2025-08-29', 'Theory', 2.0, 'Present', NULL),
(600, 'TG/2023/015', 'TCS1212', '2025-08-29', 'Theory', 2.0, 'Present', NULL),

(601, 'TG/2023/001', 'ICT1233', '2025-09-01', 'Theory', 2.0, 'Present', NULL),
(602, 'TG/2023/002', 'ICT1233', '2025-09-01', 'Theory', 2.0, 'Present', NULL),
(603, 'TG/2023/003', 'ICT1233', '2025-09-01', 'Theory', 2.0, 'Present', NULL),
(604, 'TG/2023/004', 'ICT1233', '2025-09-01', 'Theory', 2.0, 'Present', NULL),
(605, 'TG/2023/005', 'ICT1233', '2025-09-01', 'Theory', 2.0, 'Present', NULL),
(606, 'TG/2023/006', 'ICT1233', '2025-09-01', 'Theory', 2.0, 'Present', NULL),
(607, 'TG/2023/007', 'ICT1233', '2025-09-01', 'Theory', 2.0, 'Present', NULL),
(608, 'TG/2023/008', 'ICT1233', '2025-09-01', 'Theory', 2.0, 'Present', NULL),
(609, 'TG/2023/009', 'ICT1233', '2025-09-01', 'Theory', 2.0, 'Medical', 66),
(610, 'TG/2023/010', 'ICT1233', '2025-09-01', 'Theory', 2.0, 'Absent', NULL),
(611, 'TG/2023/011', 'ICT1233', '2025-09-01', 'Theory', 2.0, 'Medical', 67),
(612, 'TG/2023/012', 'ICT1233', '2025-09-01', 'Theory', 2.0, 'Present', NULL),
(613, 'TG/2023/013', 'ICT1233', '2025-09-01', 'Theory', 2.0, 'Present', NULL),
(614, 'TG/2023/014', 'ICT1233', '2025-09-01', 'Theory', 2.0, 'Present', NULL),
(615, 'TG/2023/015', 'ICT1233', '2025-09-01', 'Theory', 2.0, 'Present', NULL),
(616, 'TG/2023/001', 'ICT1233', '2025-09-01', 'Practical', 2.0, 'Present', NULL),
(617, 'TG/2023/002', 'ICT1233', '2025-09-01', 'Practical', 2.0, 'Present', NULL),
(618, 'TG/2023/003', 'ICT1233', '2025-09-01', 'Practical', 2.0, 'Present', NULL),
(619, 'TG/2023/004', 'ICT1233', '2025-09-01', 'Practical', 2.0, 'Present', NULL),
(620, 'TG/2023/005', 'ICT1233', '2025-09-01', 'Practical', 2.0, 'Present', NULL),
(621, 'TG/2023/006', 'ICT1233', '2025-09-01', 'Practical', 2.0, 'Absent', NULL),
(622, 'TG/2023/007', 'ICT1233', '2025-09-01', 'Practical', 2.0, 'Present', NULL),
(623, 'TG/2023/008', 'ICT1233', '2025-09-01', 'Practical', 2.0, 'Present', NULL),
(624, 'TG/2023/009', 'ICT1233', '2025-09-01', 'Practical', 2.0, 'Medical', 66),
(625, 'TG/2023/010', 'ICT1233', '2025-09-01', 'Practical', 2.0, 'Present', NULL),
(626, 'TG/2023/011', 'ICT1233', '2025-09-01', 'Practical', 2.0, 'Medical', 67),
(627, 'TG/2023/012', 'ICT1233', '2025-09-01', 'Practical', 2.0, 'Absent', NULL),
(628, 'TG/2023/013', 'ICT1233', '2025-09-01', 'Practical', 2.0, 'Present', NULL),
(629, 'TG/2023/014', 'ICT1233', '2025-09-01', 'Practical', 2.0, 'Present', NULL),
(630, 'TG/2023/015', 'ICT1233', '2025-09-01', 'Practical', 2.0, 'Present', NULL),
(631, 'TG/2023/001', 'ICT1242', '2025-09-02', 'Theory', 2.0, 'Present', NULL),
(632, 'TG/2023/002', 'ICT1242', '2025-09-02', 'Theory', 2.0, 'Present', NULL),
(633, 'TG/2023/003', 'ICT1242', '2025-09-02', 'Theory', 2.0, 'Present', NULL),
(634, 'TG/2023/004', 'ICT1242', '2025-09-02', 'Theory', 2.0, 'Present', NULL),
(635, 'TG/2023/005', 'ICT1242', '2025-09-02', 'Theory', 2.0, 'Present', NULL),
(636, 'TG/2023/006', 'ICT1242', '2025-09-02', 'Theory', 2.0, 'Absent', NULL),
(637, 'TG/2023/007', 'ICT1242', '2025-09-02', 'Theory', 2.0, 'Present', NULL),
(638, 'TG/2023/008', 'ICT1242', '2025-09-02', 'Theory', 2.0, 'Medical', 68),
(639, 'TG/2023/009', 'ICT1242', '2025-09-02', 'Theory', 2.0, 'Medical', 69),
(640, 'TG/2023/010', 'ICT1242', '2025-09-02', 'Theory', 2.0, 'Present', NULL),
(641, 'TG/2023/011', 'ICT1242', '2025-09-02', 'Theory', 2.0, 'Medical', 70),
(642, 'TG/2023/012', 'ICT1242', '2025-09-02', 'Theory', 2.0, 'Present', NULL),
(643, 'TG/2023/013', 'ICT1242', '2025-09-02', 'Theory', 2.0, 'Absent', NULL),
(644, 'TG/2023/014', 'ICT1242', '2025-09-02', 'Theory', 2.0, 'Present', NULL),
(645, 'TG/2023/015', 'ICT1242', '2025-09-02', 'Theory', 2.0, 'Present', NULL),
(646, 'TG/2023/001', 'ICT1253', '2025-09-02', 'Theory', 2.0, 'Present', NULL),
(647, 'TG/2023/002', 'ICT1253', '2025-09-02', 'Theory', 2.0, 'Present', NULL),
(648, 'TG/2023/003', 'ICT1253', '2025-09-02', 'Theory', 2.0, 'Absent', NULL),
(649, 'TG/2023/004', 'ICT1253', '2025-09-02', 'Theory', 2.0, 'Present', NULL),
(650, 'TG/2023/005', 'ICT1253', '2025-09-02', 'Theory', 2.0, 'Present', NULL),
(651, 'TG/2023/006', 'ICT1253', '2025-09-02', 'Theory', 2.0, 'Present', NULL),
(652, 'TG/2023/007', 'ICT1253', '2025-09-02', 'Theory', 2.0, 'Present', NULL),
(653, 'TG/2023/008', 'ICT1253', '2025-09-02', 'Theory', 2.0, 'Medical', 68),
(654, 'TG/2023/009', 'ICT1253', '2025-09-02', 'Theory', 2.0, 'Medical', 69),
(655, 'TG/2023/010', 'ICT1253', '2025-09-02', 'Theory', 2.0, 'Present', NULL),
(656, 'TG/2023/011', 'ICT1253', '2025-09-02', 'Theory', 2.0, 'Medical', 70),
(657, 'TG/2023/012', 'ICT1253', '2025-09-02', 'Theory', 2.0, 'Absent', NULL),
(658, 'TG/2023/013', 'ICT1253', '2025-09-02', 'Theory', 2.0, 'Present', NULL),
(659, 'TG/2023/014', 'ICT1253', '2025-09-02', 'Theory', 2.0, 'Present', NULL),
(660, 'TG/2023/015', 'ICT1253', '2025-09-02', 'Theory', 2.0, 'Present', NULL),
(661, 'TG/2023/001', 'ICT1253', '2025-09-02', 'Practical', 2.0, 'Present', NULL),
(662, 'TG/2023/002', 'ICT1253', '2025-09-02', 'Practical', 2.0, 'Present', NULL),
(663, 'TG/2023/003', 'ICT1253', '2025-09-02', 'Practical', 2.0, 'Present', NULL),
(664, 'TG/2023/004', 'ICT1253', '2025-09-02', 'Practical', 2.0, 'Present', NULL),
(665, 'TG/2023/005', 'ICT1253', '2025-09-02', 'Practical', 2.0, 'Present', NULL),
(666, 'TG/2023/006', 'ICT1253', '2025-09-02', 'Practical', 2.0, 'Absent', NULL),
(667, 'TG/2023/007', 'ICT1253', '2025-09-02', 'Practical', 2.0, 'Present', NULL),
(668, 'TG/2023/008', 'ICT1253', '2025-09-02', 'Practical', 2.0, 'Medical', 68),
(669, 'TG/2023/009', 'ICT1253', '2025-09-02', 'Practical', 2.0, 'Medical', 69),
(670, 'TG/2023/010', 'ICT1253', '2025-09-02', 'Practical', 2.0, 'Present', NULL),
(671, 'TG/2023/011', 'ICT1253', '2025-09-02', 'Practical', 2.0, 'Medical', 70),
(672, 'TG/2023/012', 'ICT1253', '2025-09-02', 'Practical', 2.0, 'Present', NULL),
(673, 'TG/2023/013', 'ICT1253', '2025-09-02', 'Practical', 2.0, 'Absent', NULL),
(674, 'TG/2023/014', 'ICT1253', '2025-09-02', 'Practical', 2.0, 'Present', NULL),
(675, 'TG/2023/015', 'ICT1253', '2025-09-02', 'Practical', 2.0, 'Present', NULL),
(676, 'TG/2023/001', 'TMS1233', '2025-09-03', 'Theory', 3.0, 'Present', NULL),
(677, 'TG/2023/002', 'TMS1233', '2025-09-03', 'Theory', 3.0, 'Present', NULL),
(678, 'TG/2023/003', 'TMS1233', '2025-09-03', 'Theory', 3.0, 'Present', NULL),
(679, 'TG/2023/004', 'TMS1233', '2025-09-03', 'Theory', 3.0, 'Present', NULL),
(680, 'TG/2023/005', 'TMS1233', '2025-09-03', 'Theory', 3.0, 'Present', NULL),
(681, 'TG/2023/006', 'TMS1233', '2025-09-03', 'Theory', 3.0, 'Absent', NULL),
(682, 'TG/2023/007', 'TMS1233', '2025-09-03', 'Theory', 3.0, 'Present', NULL),
(683, 'TG/2023/008', 'TMS1233', '2025-09-03', 'Theory', 3.0, 'Medical', 71),
(684, 'TG/2023/009', 'TMS1233', '2025-09-03', 'Theory', 3.0, 'Present', NULL),
(685, 'TG/2023/010', 'TMS1233', '2025-09-03', 'Theory', 3.0, 'Present', NULL),
(686, 'TG/2023/011', 'TMS1233', '2025-09-03', 'Theory', 3.0, 'Present', NULL),
(687, 'TG/2023/012', 'TMS1233', '2025-09-03', 'Theory', 3.0, 'Absent', NULL),
(688, 'TG/2023/013', 'TMS1233', '2025-09-03', 'Theory', 3.0, 'Present', NULL),
(689, 'TG/2023/014', 'TMS1233', '2025-09-03', 'Theory', 3.0, 'Present', NULL),
(690, 'TG/2023/015', 'TMS1233', '2025-09-03', 'Theory', 3.0, 'Present', NULL),
(691, 'TG/2023/001', 'ICT1212', '2025-09-04', 'Theory', 2.0, 'Present', NULL),
(692, 'TG/2023/002', 'ICT1212', '2025-09-04', 'Theory', 2.0, 'Present', NULL),
(693, 'TG/2023/003', 'ICT1212', '2025-09-04', 'Theory', 2.0, 'Present', NULL),
(694, 'TG/2023/004', 'ICT1212', '2025-09-04', 'Theory', 2.0, 'Present', NULL),
(695, 'TG/2023/005', 'ICT1212', '2025-09-04', 'Theory', 2.0, 'Present', NULL),
(696, 'TG/2023/006', 'ICT1212', '2025-09-04', 'Theory', 2.0, 'Absent', NULL),
(697, 'TG/2023/007', 'ICT1212', '2025-09-04', 'Theory', 2.0, 'Present', NULL),
(698, 'TG/2023/008', 'ICT1212', '2025-09-04', 'Theory', 2.0, 'Present', NULL),
(699, 'TG/2023/009', 'ICT1212', '2025-09-04', 'Theory', 2.0, 'Medical', 72),
(700, 'TG/2023/010', 'ICT1212', '2025-09-04', 'Theory', 2.0, 'Present', NULL),
(701, 'TG/2023/011', 'ICT1212', '2025-09-04', 'Theory', 2.0, 'Medical', 73),
(702, 'TG/2023/012', 'ICT1212', '2025-09-04', 'Theory', 2.0, 'Present', NULL),
(703, 'TG/2023/013', 'ICT1212', '2025-09-04', 'Theory', 2.0, 'Absent', NULL),
(704, 'TG/2023/014', 'ICT1212', '2025-09-04', 'Theory', 2.0, 'Present', NULL),
(705, 'TG/2023/015', 'ICT1212', '2025-09-04', 'Theory', 2.0, 'Present', NULL),
(706, 'TG/2023/001', 'ICT1222', '2025-09-04', 'Practical', 4.0, 'Present', NULL),
(707, 'TG/2023/002', 'ICT1222', '2025-09-04', 'Practical', 4.0, 'Present', NULL),
(708, 'TG/2023/003', 'ICT1222', '2025-09-04', 'Practical', 4.0, 'Present', NULL),
(709, 'TG/2023/004', 'ICT1222', '2025-09-04', 'Practical', 4.0, 'Present', NULL),
(710, 'TG/2023/005', 'ICT1222', '2025-09-04', 'Practical', 4.0, 'Present', NULL),
(711, 'TG/2023/006', 'ICT1222', '2025-09-04', 'Practical', 4.0, 'Absent', NULL),
(712, 'TG/2023/007', 'ICT1222', '2025-09-04', 'Practical', 4.0, 'Present', NULL),
(713, 'TG/2023/008', 'ICT1222', '2025-09-04', 'Practical', 4.0, 'Present', NULL),
(714, 'TG/2023/009', 'ICT1222', '2025-09-04', 'Practical', 4.0, 'Medical', 72),
(715, 'TG/2023/010', 'ICT1222', '2025-09-04', 'Practical', 4.0, 'Present', NULL),
(716, 'TG/2023/011', 'ICT1222', '2025-09-04', 'Practical', 4.0, 'Medical', 73),
(717, 'TG/2023/012', 'ICT1222', '2025-09-04', 'Practical', 4.0, 'Absent', NULL),
(718, 'TG/2023/013', 'ICT1222', '2025-09-04', 'Practical', 4.0, 'Present', NULL),
(719, 'TG/2023/014', 'ICT1222', '2025-09-04', 'Practical', 4.0, 'Present', NULL),
(720, 'TG/2023/015', 'ICT1222', '2025-09-04', 'Practical', 4.0, 'Present', NULL),
(721, 'TG/2023/001', 'ENG1222', '2025-09-05', 'Theory', 2.0, 'Present', NULL),
(722, 'TG/2023/002', 'ENG1222', '2025-09-05', 'Theory', 2.0, 'Present', NULL),
(723, 'TG/2023/003', 'ENG1222', '2025-09-05', 'Theory', 2.0, 'Present', NULL),
(724, 'TG/2023/004', 'ENG1222', '2025-09-05', 'Theory', 2.0, 'Present', NULL),
(725, 'TG/2023/005', 'ENG1222', '2025-09-05', 'Theory', 2.0, 'Present', NULL),
(726, 'TG/2023/006', 'ENG1222', '2025-09-05', 'Theory', 2.0, 'Absent', NULL),
(727, 'TG/2023/007', 'ENG1222', '2025-09-05', 'Theory', 2.0, 'Present', NULL),
(728, 'TG/2023/008', 'ENG1222', '2025-09-05', 'Theory', 2.0, 'Medical', 74),
(729, 'TG/2023/009', 'ENG1222', '2025-09-05', 'Theory', 2.0, 'Medical', 75),
(730, 'TG/2023/010', 'ENG1222', '2025-09-05', 'Theory', 2.0, 'Present', NULL),
(731, 'TG/2023/011', 'ENG1222', '2025-09-05', 'Theory', 2.0, 'Present', NULL),
(732, 'TG/2023/012', 'ENG1222', '2025-09-05', 'Theory', 2.0, 'Absent', NULL),
(733, 'TG/2023/013', 'ENG1222', '2025-09-05', 'Theory', 2.0, 'Present', NULL),
(734, 'TG/2023/014', 'ENG1222', '2025-09-05', 'Theory', 2.0, 'Present', NULL),
(735, 'TG/2023/015', 'ENG1222', '2025-09-05', 'Theory', 2.0, 'Present', NULL),
(736, 'TG/2023/001', 'TCS1212', '2025-09-05', 'Theory', 2.0, 'Present', NULL),
(737, 'TG/2023/002', 'TCS1212', '2025-09-05', 'Theory', 2.0, 'Present', NULL),
(738, 'TG/2023/003', 'TCS1212', '2025-09-05', 'Theory', 2.0, 'Present', NULL),
(739, 'TG/2023/004', 'TCS1212', '2025-09-05', 'Theory', 2.0, 'Present', NULL),
(740, 'TG/2023/005', 'TCS1212', '2025-09-05', 'Theory', 2.0, 'Present', NULL),
(741, 'TG/2023/006', 'TCS1212', '2025-09-05', 'Theory', 2.0, 'Absent', NULL),
(742, 'TG/2023/007', 'TCS1212', '2025-09-05', 'Theory', 2.0, 'Present', NULL),
(743, 'TG/2023/008', 'TCS1212', '2025-09-05', 'Theory', 2.0, 'Medical', 74),
(744, 'TG/2023/009', 'TCS1212', '2025-09-05', 'Theory', 2.0, 'Medical', 75),
(745, 'TG/2023/010', 'TCS1212', '2025-09-05', 'Theory', 2.0, 'Present', NULL),
(746, 'TG/2023/011', 'TCS1212', '2025-09-05', 'Theory', 2.0, 'Present', NULL),
(747, 'TG/2023/012', 'TCS1212', '2025-09-05', 'Theory', 2.0, 'Absent', NULL),
(748, 'TG/2023/013', 'TCS1212', '2025-09-05', 'Theory', 2.0, 'Present', NULL),
(749, 'TG/2023/014', 'TCS1212', '2025-09-05', 'Theory', 2.0, 'Present', NULL),
(750, 'TG/2023/015', 'TCS1212', '2025-09-05', 'Theory', 2.0, 'Present', NULL);
